Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Price,Total_Sales
1754,2023-03-15 01:00:00,East,Furniture,Sofa,3,3809,11427
1755,2023-03-15 02:00:00,North,Furniture,Table,3,1599,4797
1756,2023-03-15 03:00:00,West,Furniture,Table,1,4518,4518
1757,2023-03-15 04:00:00,North,Furniture,Shirt,1,2188,2188
1758,2023-03-15 05:00:00,North,Electronics,Sofa,3,4632,13896
1759,2023-03-15 06:00:00,East,Furniture,Mobile,2,1344,2688
1760,2023-03-15 07:00:00,East,Clothing,Laptop,4,2143,8572
1761,2023-03-15 08:00:00,West,Furniture,Mobile,4,2833,11332
1762,2023-03-15 09:00:00,East,Furniture,Mobile,2,1763,3526
1763,2023-03-15 10:00:00,East,Electronics,Sofa,4,3434,13736
1764,2023-03-15 11:00:00,East,Electronics,Table,1,4185,4185
1765,2023-03-15 12:00:00,North,Clothing,Mobile,1,715,715
1766,2023-03-15 13:00:00,West,Furniture,Table,1,4157,4157
1767,2023-03-15 14:00:00,South,Furniture,Sofa,4,2840,11360
1768,2023-03-15 15:00:00,North,Furniture,Sofa,2,2007,4014
1769,2023-03-15 16:00:00,East,Clothing,Shirt,1,2590,2590
1770,2023-03-15 17:00:00,North,Electronics,Laptop,2,3878,7756
1771,2023-03-15 18:00:00,East,Clothing,Sofa,3,1616,4848
1772,2023-03-15 19:00:00,East,Furniture,Sofa,3,3240,9720
1773,2023-03-15 20:00:00,North,Electronics,Table,3,2661,7983
1774,2023-03-15 21:00:00,West,Electronics,Sofa,4,3756,15024
1775,2023-03-15 22:00:00,East,Clothing,Mobile,4,3468,13872
1776,2023-03-15 23:00:00,West,Electronics,Shirt,1,1648,1648
1777,2023-03-16 00:00:00,South,Electronics,Shirt,3,3676,11028
1778,2023-03-16 01:00:00,East,Furniture,Mobile,2,4753,9506
1779,2023-03-16 02:00:00,West,Furniture,Sofa,4,3845,15380
1780,2023-03-16 03:00:00,West,Electronics,Laptop,2,4461,8922
1781,2023-03-16 04:00:00,South,Electronics,Sofa,2,1640,3280
1782,2023-03-16 05:00:00,West,Clothing,Shirt,1,3433,3433
1783,2023-03-16 06:00:00,West,Clothing,Laptop,1,2607,2607
1784,2023-03-16 07:00:00,South,Electronics,Table,2,2948,5896
1785,2023-03-16 08:00:00,East,Furniture,Table,2,1327,2654
1786,2023-03-16 09:00:00,West,Electronics,Sofa,2,1703,3406
1787,2023-03-16 10:00:00,West,Electronics,Sofa,2,3803,7606
1788,2023-03-16 11:00:00,West,Furniture,Laptop,3,1344,4032
1789,2023-03-16 12:00:00,North,Furniture,Laptop,2,3471,6942
1790,2023-03-16 13:00:00,South,Clothing,Sofa,4,1768,7072
1791,2023-03-16 14:00:00,North,Clothing,Shirt,1,2129,2129
1792,2023-03-16 15:00:00,South,Clothing,Table,4,4030,16120
1793,2023-03-16 16:00:00,East,Clothing,Laptop,1,1303,1303
1794,2023-03-16 17:00:00,East,Furniture,Shirt,1,627,627
1795,2023-03-16 18:00:00,West,Electronics,Sofa,1,1451,1451
1796,2023-03-16 19:00:00,South,Clothing,Mobile,4,2764,11056
1797,2023-03-16 20:00:00,East,Clothing,Laptop,1,519,519
1798,2023-03-16 21:00:00,South,Furniture,Mobile,2,4138,8276
1799,2023-03-16 22:00:00,East,Furniture,Shirt,2,2281,4562
1800,2023-03-16 23:00:00,North,Electronics,Table,3,4334,13002
1801,2023-03-17 00:00:00,East,Electronics,Shirt,3,3631,10893
1802,2023-03-17 01:00:00,North,Furniture,Table,3,1056,3168
1803,2023-03-17 02:00:00,East,Clothing,Shirt,2,2744,5488
1804,2023-03-17 03:00:00,West,Clothing,Laptop,4,3483,13932
1805,2023-03-17 04:00:00,North,Clothing,Laptop,3,4063,12189
1806,2023-03-17 05:00:00,East,Electronics,Mobile,2,3225,6450
1807,2023-03-17 06:00:00,West,Clothing,Shirt,1,3831,3831
1808,2023-03-17 07:00:00,North,Clothing,Shirt,4,696,2784
1809,2023-03-17 08:00:00,West,Furniture,Mobile,4,3328,13312
1810,2023-03-17 09:00:00,South,Clothing,Sofa,2,4488,8976
1811,2023-03-17 10:00:00,South,Furniture,Shirt,2,2969,5938
1812,2023-03-17 11:00:00,North,Clothing,Shirt,1,2130,2130
1813,2023-03-17 12:00:00,East,Electronics,Shirt,1,3778,3778
1814,2023-03-17 13:00:00,North,Clothing,Sofa,1,2538,2538
1815,2023-03-17 14:00:00,West,Clothing,Laptop,4,2979,11916
1816,2023-03-17 15:00:00,East,Furniture,Mobile,4,4830,19320
1817,2023-03-17 16:00:00,South,Furniture,Sofa,3,2975,8925
1818,2023-03-17 17:00:00,East,Furniture,Table,3,3809,11427
1819,2023-03-17 18:00:00,South,Clothing,Table,3,3678,11034
1820,2023-03-17 19:00:00,East,Clothing,Sofa,4,1887,7548
1821,2023-03-17 20:00:00,East,Electronics,Sofa,1,1141,1141
1822,2023-03-17 21:00:00,East,Clothing,Laptop,3,1074,3222
1823,2023-03-17 22:00:00,West,Electronics,Table,1,3644,3644
1824,2023-03-17 23:00:00,West,Furniture,Mobile,1,2221,2221
1825,2023-03-18 00:00:00,North,Furniture,Shirt,1,1518,1518
1826,2023-03-18 01:00:00,North,Furniture,Shirt,3,4558,13674
1827,2023-03-18 02:00:00,South,Electronics,Laptop,3,3920,11760
1828,2023-03-18 03:00:00,West,Clothing,Laptop,1,899,899
1829,2023-03-18 04:00:00,South,Furniture,Table,3,1956,5868
1830,2023-03-18 05:00:00,North,Clothing,Mobile,2,2095,4190
1831,2023-03-18 06:00:00,South,Clothing,Mobile,3,616,1848
1832,2023-03-18 07:00:00,North,Furniture,Sofa,1,882,882
1833,2023-03-18 08:00:00,West,Electronics,Laptop,1,2629,2629
1834,2023-03-18 09:00:00,East,Clothing,Shirt,4,2350,9400
1835,2023-03-18 10:00:00,West,Furniture,Shirt,4,1331,5324
1836,2023-03-18 11:00:00,South,Clothing,Table,1,3200,3200
1837,2023-03-18 12:00:00,South,Clothing,Shirt,2,3281,6562
1838,2023-03-18 13:00:00,West,Clothing,Mobile,4,3981,15924
1839,2023-03-18 14:00:00,West,Clothing,Mobile,1,2617,2617
1840,2023-03-18 15:00:00,North,Clothing,Laptop,4,4982,19928
1841,2023-03-18 16:00:00,South,Electronics,Table,4,2506,10024
1842,2023-03-18 17:00:00,South,Electronics,Shirt,1,3071,3071
1843,2023-03-18 18:00:00,West,Furniture,Laptop,3,796,2388
1844,2023-03-18 19:00:00,East,Electronics,Sofa,2,1218,2436
1845,2023-03-18 20:00:00,South,Electronics,Sofa,3,3636,10908
1846,2023-03-18 21:00:00,East,Electronics,Shirt,1,3579,3579
1847,2023-03-18 22:00:00,West,Clothing,Shirt,1,510,510
1848,2023-03-18 23:00:00,West,Clothing,Shirt,2,910,1820
1849,2023-03-19 00:00:00,North,Furniture,Mobile,1,3439,3439
1850,2023-03-19 01:00:00,South,Furniture,Shirt,4,3154,12616
1851,2023-03-19 02:00:00,East,Furniture,Sofa,2,3686,7372
1852,2023-03-19 03:00:00,North,Clothing,Shirt,3,3950,11850
1853,2023-03-19 04:00:00,South,Electronics,Table,2,1098,2196
1854,2023-03-19 05:00:00,North,Electronics,Sofa,3,1323,3969
1855,2023-03-19 06:00:00,West,Clothing,Table,1,2897,2897
1856,2023-03-19 07:00:00,South,Furniture,Sofa,3,4614,13842
1857,2023-03-19 08:00:00,North,Furniture,Laptop,3,812,2436
1858,2023-03-19 09:00:00,North,Furniture,Sofa,3,3474,10422
1859,2023-03-19 10:00:00,East,Clothing,Sofa,2,4238,8476
1860,2023-03-19 11:00:00,North,Furniture,Table,4,2992,11968
1861,2023-03-19 12:00:00,South,Furniture,Table,3,2445,7335
1862,2023-03-19 13:00:00,South,Clothing,Sofa,2,730,1460
1863,2023-03-19 14:00:00,East,Electronics,Sofa,2,4240,8480
1864,2023-03-19 15:00:00,South,Clothing,Mobile,4,3172,12688
1865,2023-03-19 16:00:00,West,Clothing,Laptop,2,3954,7908
1866,2023-03-19 17:00:00,South,Clothing,Laptop,1,4083,4083
1867,2023-03-19 18:00:00,South,Clothing,Shirt,1,543,543
1868,2023-03-19 19:00:00,North,Electronics,Sofa,1,3424,3424
1869,2023-03-19 20:00:00,North,Furniture,Sofa,4,4193,16772
1870,2023-03-19 21:00:00,South,Clothing,Sofa,2,2770,5540
1871,2023-03-19 22:00:00,East,Electronics,Sofa,1,3957,3957
1872,2023-03-19 23:00:00,North,Furniture,Laptop,3,3449,10347
1873,2023-03-20 00:00:00,East,Furniture,Table,2,2818,5636
1874,2023-03-20 01:00:00,South,Furniture,Mobile,1,3885,3885
1875,2023-03-20 02:00:00,South,Clothing,Table,2,2794,5588
1876,2023-03-20 03:00:00,West,Clothing,Table,1,3495,3495
1877,2023-03-20 04:00:00,North,Furniture,Laptop,3,4138,12414
1878,2023-03-20 05:00:00,South,Furniture,Mobile,2,3867,7734
1879,2023-03-20 06:00:00,West,Furniture,Sofa,1,3784,3784
1880,2023-03-20 07:00:00,North,Furniture,Laptop,1,2842,2842
1881,2023-03-20 08:00:00,South,Furniture,Laptop,3,670,2010
1882,2023-03-20 09:00:00,South,Furniture,Mobile,3,4841,14523
1883,2023-03-20 10:00:00,North,Electronics,Shirt,1,2139,2139
1884,2023-03-20 11:00:00,North,Furniture,Laptop,1,1116,1116
1885,2023-03-20 12:00:00,North,Clothing,Table,4,739,2956
1886,2023-03-20 13:00:00,South,Clothing,Table,4,4993,19972
1887,2023-03-20 14:00:00,South,Clothing,Sofa,2,2356,4712
1888,2023-03-20 15:00:00,West,Furniture,Laptop,2,1422,2844
1889,2023-03-20 16:00:00,East,Clothing,Sofa,4,2404,9616
1890,2023-03-20 17:00:00,North,Electronics,Laptop,1,3649,3649
1891,2023-03-20 18:00:00,South,Furniture,Mobile,3,1312,3936
1892,2023-03-20 19:00:00,South,Clothing,Laptop,2,2230,4460
1893,2023-03-20 20:00:00,North,Electronics,Shirt,1,1331,1331
1894,2023-03-20 21:00:00,East,Electronics,Table,3,3924,11772
1895,2023-03-20 22:00:00,North,Clothing,Mobile,3,2707,8121
1896,2023-03-20 23:00:00,East,Electronics,Table,1,3932,3932
1897,2023-03-21 00:00:00,South,Clothing,Sofa,1,3868,3868
1898,2023-03-21 01:00:00,East,Electronics,Mobile,2,2727,5454
1899,2023-03-21 02:00:00,West,Furniture,Shirt,4,2760,11040
1900,2023-03-21 03:00:00,South,Furniture,Table,1,3417,3417
1901,2023-03-21 04:00:00,West,Furniture,Laptop,4,4020,16080
1902,2023-03-21 05:00:00,North,Furniture,Laptop,2,4880,9760
1903,2023-03-21 06:00:00,North,Furniture,Laptop,4,3208,12832
1904,2023-03-21 07:00:00,North,Clothing,Mobile,4,2320,9280
1905,2023-03-21 08:00:00,East,Furniture,Shirt,3,1148,3444
1906,2023-03-21 09:00:00,South,Furniture,Shirt,2,688,1376
1907,2023-03-21 10:00:00,North,Furniture,Shirt,1,1722,1722
1908,2023-03-21 11:00:00,North,Furniture,Table,4,978,3912
1909,2023-03-21 12:00:00,South,Electronics,Mobile,2,3562,7124
1910,2023-03-21 13:00:00,North,Furniture,Laptop,3,2525,7575
1911,2023-03-21 14:00:00,West,Furniture,Table,3,2388,7164
1912,2023-03-21 15:00:00,South,Clothing,Shirt,4,2050,8200
1913,2023-03-21 16:00:00,South,Electronics,Laptop,4,3416,13664
1914,2023-03-21 17:00:00,South,Clothing,Mobile,1,3755,3755
1915,2023-03-21 18:00:00,West,Furniture,Sofa,2,3306,6612
1916,2023-03-21 19:00:00,South,Clothing,Shirt,1,533,533
1917,2023-03-21 20:00:00,West,Clothing,Shirt,1,795,795
1918,2023-03-21 21:00:00,South,Furniture,Shirt,3,3000,9000
1919,2023-03-21 22:00:00,East,Electronics,Shirt,2,4279,8558
1920,2023-03-21 23:00:00,North,Electronics,Laptop,1,4076,4076
1921,2023-03-22 00:00:00,East,Clothing,Mobile,3,1929,5787
1922,2023-03-22 01:00:00,North,Furniture,Table,4,2689,10756
1923,2023-03-22 02:00:00,West,Clothing,Laptop,1,2487,2487
1924,2023-03-22 03:00:00,East,Clothing,Mobile,4,3382,13528
1925,2023-03-22 04:00:00,South,Clothing,Table,2,2209,4418
1926,2023-03-22 05:00:00,North,Furniture,Shirt,1,3277,3277
1927,2023-03-22 06:00:00,North,Furniture,Mobile,4,4197,16788
1928,2023-03-22 07:00:00,East,Electronics,Shirt,4,2047,8188
1929,2023-03-22 08:00:00,West,Furniture,Mobile,2,962,1924
1930,2023-03-22 09:00:00,East,Clothing,Sofa,3,3815,11445
1931,2023-03-22 10:00:00,West,Clothing,Shirt,3,3804,11412
1932,2023-03-22 11:00:00,West,Electronics,Shirt,1,1013,1013
1933,2023-03-22 12:00:00,North,Furniture,Shirt,4,4596,18384
1934,2023-03-22 13:00:00,East,Clothing,Laptop,3,4066,12198
1935,2023-03-22 14:00:00,East,Electronics,Table,1,4303,4303
1936,2023-03-22 15:00:00,West,Electronics,Shirt,4,4187,16748
1937,2023-03-22 16:00:00,East,Clothing,Shirt,1,4438,4438
1938,2023-03-22 17:00:00,South,Clothing,Laptop,2,3989,7978
1939,2023-03-22 18:00:00,South,Furniture,Laptop,1,1971,1971
1940,2023-03-22 19:00:00,East,Electronics,Sofa,2,837,1674
1941,2023-03-22 20:00:00,East,Clothing,Mobile,4,3581,14324
1942,2023-03-22 21:00:00,West,Electronics,Shirt,4,3912,15648
1943,2023-03-22 22:00:00,South,Furniture,Mobile,4,2892,11568
1944,2023-03-22 23:00:00,South,Clothing,Laptop,1,1476,1476
1945,2023-03-23 00:00:00,North,Furniture,Laptop,4,2745,10980
1946,2023-03-23 01:00:00,West,Electronics,Sofa,4,4568,18272
1947,2023-03-23 02:00:00,North,Furniture,Table,2,2203,4406
1948,2023-03-23 03:00:00,South,Furniture,Laptop,4,1371,5484
1949,2023-03-23 04:00:00,West,Electronics,Shirt,4,3909,15636
1950,2023-03-23 05:00:00,East,Furniture,Sofa,4,3089,12356
1951,2023-03-23 06:00:00,West,Electronics,Table,3,2049,6147
1952,2023-03-23 07:00:00,East,Clothing,Sofa,4,4007,16028
1953,2023-03-23 08:00:00,East,Electronics,Laptop,1,4961,4961
1954,2023-03-23 09:00:00,West,Electronics,Table,2,3121,6242
1955,2023-03-23 10:00:00,East,Clothing,Mobile,4,3029,12116
1956,2023-03-23 11:00:00,North,Electronics,Table,1,2657,2657
1957,2023-03-23 12:00:00,South,Clothing,Shirt,2,2856,5712
1958,2023-03-23 13:00:00,East,Clothing,Mobile,2,659,1318
1959,2023-03-23 14:00:00,North,Electronics,Mobile,1,2602,2602
1960,2023-03-23 15:00:00,East,Furniture,Shirt,1,3308,3308
1961,2023-03-23 16:00:00,South,Furniture,Mobile,3,2499,7497
1962,2023-03-23 17:00:00,North,Clothing,Laptop,3,3081,9243
1963,2023-03-23 18:00:00,South,Furniture,Table,4,3493,13972
1964,2023-03-23 19:00:00,South,Furniture,Table,3,3434,10302
1965,2023-03-23 20:00:00,North,Electronics,Shirt,1,2811,2811
1966,2023-03-23 21:00:00,North,Clothing,Laptop,3,3295,9885
1967,2023-03-23 22:00:00,North,Clothing,Mobile,2,4828,9656
1968,2023-03-23 23:00:00,West,Electronics,Table,1,4828,4828
1969,2023-03-24 00:00:00,North,Furniture,Table,4,4088,16352
1970,2023-03-24 01:00:00,North,Clothing,Table,2,3616,7232
1971,2023-03-24 02:00:00,North,Furniture,Table,2,4247,8494
1972,2023-03-24 03:00:00,North,Clothing,Sofa,2,2449,4898
1973,2023-03-24 04:00:00,East,Clothing,Shirt,1,1959,1959
1974,2023-03-24 05:00:00,West,Clothing,Mobile,1,4930,4930
1975,2023-03-24 06:00:00,South,Clothing,Mobile,4,2951,11804
1976,2023-03-24 07:00:00,North,Furniture,Shirt,3,4851,14553
1977,2023-03-24 08:00:00,East,Furniture,Laptop,3,3567,10701
1978,2023-03-24 09:00:00,East,Furniture,Shirt,3,4590,13770
1979,2023-03-24 10:00:00,East,Furniture,Table,3,3488,10464
1980,2023-03-24 11:00:00,South,Electronics,Table,2,1271,2542
1981,2023-03-24 12:00:00,North,Clothing,Shirt,1,1611,1611
1982,2023-03-24 13:00:00,West,Clothing,Shirt,3,3811,11433
1983,2023-03-24 14:00:00,West,Clothing,Mobile,2,4906,9812
1984,2023-03-24 15:00:00,East,Electronics,Mobile,1,2094,2094
1985,2023-03-24 16:00:00,South,Furniture,Sofa,1,3229,3229
1986,2023-03-24 17:00:00,South,Clothing,Sofa,1,1781,1781
1987,2023-03-24 18:00:00,South,Furniture,Table,2,4085,8170
1988,2023-03-24 19:00:00,West,Furniture,Sofa,3,3328,9984
1989,2023-03-24 20:00:00,East,Electronics,Sofa,1,2873,2873
1990,2023-03-24 21:00:00,North,Electronics,Laptop,2,841,1682
1991,2023-03-24 22:00:00,West,Furniture,Shirt,1,3318,3318
1992,2023-03-24 23:00:00,East,Clothing,Mobile,4,3425,13700
1993,2023-03-25 00:00:00,East,Clothing,Sofa,4,1772,7088
1994,2023-03-25 01:00:00,North,Electronics,Mobile,2,1209,2418
1995,2023-03-25 02:00:00,North,Electronics,Sofa,3,1238,3714
1996,2023-03-25 03:00:00,North,Electronics,Sofa,3,2278,6834
1997,2023-03-25 04:00:00,South,Electronics,Table,1,4630,4630
1998,2023-03-25 05:00:00,North,Electronics,Laptop,3,4218,12654
1999,2023-03-25 06:00:00,East,Electronics,Shirt,3,509,1527
2000,2023-03-25 07:00:00,North,Electronics,Shirt,4,2237,8948
2001,2023-03-25 08:00:00,East,Clothing,Table,2,3078,6156
2002,2023-03-25 09:00:00,West,Electronics,Table,4,2058,8232
2003,2023-03-25 10:00:00,South,Electronics,Shirt,2,2642,5284
2004,2023-03-25 11:00:00,West,Clothing,Shirt,1,3123,3123
2005,2023-03-25 12:00:00,West,Clothing,Laptop,4,4500,18000
2006,2023-03-25 13:00:00,East,Furniture,Sofa,2,2643,5286
2007,2023-03-25 14:00:00,West,Electronics,Laptop,3,1364,4092
2008,2023-03-25 15:00:00,East,Electronics,Shirt,2,2300,4600
2009,2023-03-25 16:00:00,North,Electronics,Sofa,3,3952,11856
2010,2023-03-25 17:00:00,North,Electronics,Shirt,1,3216,3216
2011,2023-03-25 18:00:00,East,Furniture,Laptop,3,4802,14406
2012,2023-03-25 19:00:00,North,Clothing,Laptop,2,2309,4618
2013,2023-03-25 20:00:00,South,Clothing,Laptop,4,4841,19364
2014,2023-03-25 21:00:00,West,Electronics,Sofa,2,2497,4994
2015,2023-03-25 22:00:00,South,Electronics,Mobile,4,3431,13724
2016,2023-03-25 23:00:00,West,Electronics,Mobile,2,2630,5260
2017,2023-03-26 00:00:00,North,Furniture,Shirt,2,4912,9824
2018,2023-03-26 01:00:00,South,Furniture,Sofa,1,3192,3192
2019,2023-03-26 02:00:00,North,Clothing,Table,3,3676,11028
2020,2023-03-26 03:00:00,West,Electronics,Mobile,2,3296,6592
2021,2023-03-26 04:00:00,East,Electronics,Sofa,4,2055,8220
2022,2023-03-26 05:00:00,East,Electronics,Sofa,3,4190,12570
2023,2023-03-26 06:00:00,South,Electronics,Mobile,1,4072,4072
2024,2023-03-26 07:00:00,North,Furniture,Sofa,3,4943,14829
2025,2023-03-26 08:00:00,North,Clothing,Sofa,2,830,1660
2026,2023-03-26 09:00:00,South,Clothing,Mobile,4,2444,9776
2027,2023-03-26 10:00:00,East,Furniture,Laptop,4,4458,17832
2028,2023-03-26 11:00:00,West,Electronics,Shirt,3,2184,6552
2029,2023-03-26 12:00:00,South,Clothing,Table,4,2936,11744
2030,2023-03-26 13:00:00,West,Clothing,Shirt,2,1470,2940
2031,2023-03-26 14:00:00,East,Furniture,Laptop,4,1246,4984
2032,2023-03-26 15:00:00,North,Electronics,Laptop,4,2684,10736
2033,2023-03-26 16:00:00,East,Clothing,Sofa,4,1884,7536
2034,2023-03-26 17:00:00,South,Electronics,Shirt,2,4530,9060
2035,2023-03-26 18:00:00,North,Clothing,Laptop,1,1518,1518
2036,2023-03-26 19:00:00,South,Furniture,Shirt,4,3078,12312
2037,2023-03-26 20:00:00,South,Electronics,Laptop,1,4611,4611
2038,2023-03-26 21:00:00,East,Furniture,Table,3,4440,13320
2039,2023-03-26 22:00:00,South,Clothing,Laptop,3,2524,7572
2040,2023-03-26 23:00:00,East,Furniture,Shirt,2,2042,4084
2041,2023-03-27 00:00:00,North,Furniture,Sofa,2,3211,6422
2042,2023-03-27 01:00:00,East,Furniture,Shirt,2,3546,7092
2043,2023-03-27 02:00:00,North,Clothing,Mobile,2,1954,3908
2044,2023-03-27 03:00:00,East,Electronics,Shirt,1,3503,3503
2045,2023-03-27 04:00:00,West,Furniture,Table,2,2202,4404
2046,2023-03-27 05:00:00,West,Electronics,Table,1,4920,4920
2047,2023-03-27 06:00:00,South,Clothing,Table,4,4373,17492
2048,2023-03-27 07:00:00,East,Electronics,Laptop,4,621,2484
2049,2023-03-27 08:00:00,East,Furniture,Table,3,1976,5928
2050,2023-03-27 09:00:00,North,Furniture,Shirt,3,765,2295
2051,2023-03-27 10:00:00,South,Furniture,Sofa,1,527,527
2052,2023-03-27 11:00:00,East,Furniture,Table,2,2624,5248
2053,2023-03-27 12:00:00,South,Furniture,Shirt,3,931,2793
2054,2023-03-27 13:00:00,West,Furniture,Laptop,1,4277,4277
2055,2023-03-27 14:00:00,East,Clothing,Laptop,3,1585,4755
2056,2023-03-27 15:00:00,East,Clothing,Sofa,2,2594,5188
2057,2023-03-27 16:00:00,South,Clothing,Sofa,1,2985,2985
2058,2023-03-27 17:00:00,East,Electronics,Shirt,3,600,1800
2059,2023-03-27 18:00:00,South,Electronics,Sofa,2,2654,5308
2060,2023-03-27 19:00:00,East,Clothing,Sofa,1,3548,3548
2061,2023-03-27 20:00:00,North,Electronics,Laptop,1,1299,1299
2062,2023-03-27 21:00:00,South,Electronics,Shirt,1,4322,4322
2063,2023-03-27 22:00:00,East,Furniture,Sofa,4,1795,7180
2064,2023-03-27 23:00:00,West,Furniture,Shirt,1,934,934
2065,2023-03-28 00:00:00,East,Electronics,Table,3,4304,12912
2066,2023-03-28 01:00:00,West,Electronics,Laptop,1,3113,3113
2067,2023-03-28 02:00:00,West,Clothing,Laptop,1,1415,1415
2068,2023-03-28 03:00:00,North,Electronics,Laptop,1,2775,2775
2069,2023-03-28 04:00:00,South,Furniture,Mobile,1,1147,1147
2070,2023-03-28 05:00:00,East,Electronics,Shirt,1,2795,2795
2071,2023-03-28 06:00:00,North,Clothing,Table,4,4578,18312
2072,2023-03-28 07:00:00,East,Furniture,Sofa,2,1931,3862
2073,2023-03-28 08:00:00,West,Furniture,Table,4,2861,11444
2074,2023-03-28 09:00:00,South,Furniture,Shirt,3,4632,13896
2075,2023-03-28 10:00:00,East,Furniture,Laptop,2,1223,2446
2076,2023-03-28 11:00:00,East,Electronics,Mobile,3,2047,6141
2077,2023-03-28 12:00:00,West,Clothing,Shirt,1,1479,1479
2078,2023-03-28 13:00:00,East,Electronics,Shirt,3,583,1749
2079,2023-03-28 14:00:00,East,Electronics,Sofa,4,3986,15944
2080,2023-03-28 15:00:00,West,Furniture,Table,4,1865,7460
2081,2023-03-28 16:00:00,North,Clothing,Table,1,1049,1049
2082,2023-03-28 17:00:00,West,Furniture,Sofa,1,3992,3992
2083,2023-03-28 18:00:00,North,Electronics,Mobile,2,3262,6524
2084,2023-03-28 19:00:00,South,Electronics,Laptop,4,4353,17412
2085,2023-03-28 20:00:00,North,Furniture,Laptop,4,3699,14796
2086,2023-03-28 21:00:00,North,Electronics,Mobile,2,651,1302
2087,2023-03-28 22:00:00,South,Electronics,Sofa,4,3998,15992
2088,2023-03-28 23:00:00,North,Furniture,Shirt,2,2712,5424
2089,2023-03-29 00:00:00,West,Electronics,Table,4,3485,13940
2090,2023-03-29 01:00:00,North,Clothing,Shirt,3,4594,13782
2091,2023-03-29 02:00:00,South,Furniture,Table,3,2067,6201
2092,2023-03-29 03:00:00,West,Clothing,Shirt,2,711,1422
2093,2023-03-29 04:00:00,South,Electronics,Sofa,2,2679,5358
2094,2023-03-29 05:00:00,South,Electronics,Sofa,1,3723,3723
2095,2023-03-29 06:00:00,East,Furniture,Mobile,4,4691,18764
2096,2023-03-29 07:00:00,East,Electronics,Shirt,3,2026,6078
2097,2023-03-29 08:00:00,South,Furniture,Shirt,1,1021,1021
2098,2023-03-29 09:00:00,South,Furniture,Mobile,4,4446,17784
2099,2023-03-29 10:00:00,South,Furniture,Mobile,3,2202,6606
2100,2023-03-29 11:00:00,East,Furniture,Sofa,4,517,2068
2101,2023-03-29 12:00:00,East,Furniture,Sofa,2,3980,7960
2102,2023-03-29 13:00:00,North,Clothing,Shirt,3,2219,6657
2103,2023-03-29 14:00:00,North,Furniture,Sofa,3,3816,11448
2104,2023-03-29 15:00:00,South,Clothing,Sofa,1,4514,4514
2105,2023-03-29 16:00:00,West,Electronics,Shirt,4,1378,5512
2106,2023-03-29 17:00:00,West,Furniture,Mobile,2,1093,2186
2107,2023-03-29 18:00:00,East,Electronics,Shirt,2,2109,4218
2108,2023-03-29 19:00:00,East,Furniture,Laptop,4,1375,5500
2109,2023-03-29 20:00:00,East,Clothing,Shirt,4,3731,14924
2110,2023-03-29 21:00:00,South,Clothing,Laptop,2,2948,5896
2111,2023-03-29 22:00:00,West,Clothing,Shirt,4,2636,10544
2112,2023-03-29 23:00:00,North,Electronics,Laptop,1,2553,2553
2113,2023-03-30 00:00:00,South,Furniture,Laptop,4,583,2332
2114,2023-03-30 01:00:00,North,Electronics,Shirt,1,1939,1939
2115,2023-03-30 02:00:00,North,Clothing,Sofa,1,3168,3168
2116,2023-03-30 03:00:00,South,Electronics,Table,4,2719,10876
2117,2023-03-30 04:00:00,North,Clothing,Sofa,3,1198,3594
2118,2023-03-30 05:00:00,West,Clothing,Laptop,3,2320,6960
2119,2023-03-30 06:00:00,North,Clothing,Shirt,1,4914,4914
2120,2023-03-30 07:00:00,West,Furniture,Shirt,4,1598,6392
2121,2023-03-30 08:00:00,West,Furniture,Shirt,1,3394,3394
2122,2023-03-30 09:00:00,West,Clothing,Shirt,4,3917,15668
2123,2023-03-30 10:00:00,East,Electronics,Table,4,748,2992
2124,2023-03-30 11:00:00,North,Electronics,Mobile,2,4982,9964
2125,2023-03-30 12:00:00,South,Furniture,Laptop,3,2457,7371
2126,2023-03-30 13:00:00,South,Clothing,Table,3,2390,7170
2127,2023-03-30 14:00:00,North,Electronics,Sofa,2,4958,9916
2128,2023-03-30 15:00:00,East,Clothing,Mobile,2,3867,7734
2129,2023-03-30 16:00:00,East,Electronics,Mobile,2,2615,5230
2130,2023-03-30 17:00:00,West,Furniture,Shirt,1,3563,3563
2131,2023-03-30 18:00:00,North,Clothing,Table,1,2306,2306
2132,2023-03-30 19:00:00,North,Clothing,Sofa,1,795,795
2133,2023-03-30 20:00:00,South,Electronics,Shirt,1,3194,3194
2134,2023-03-30 21:00:00,North,Electronics,Shirt,1,2491,2491
2135,2023-03-30 22:00:00,East,Electronics,Laptop,3,4439,13317
2136,2023-03-30 23:00:00,North,Clothing,Mobile,3,531,1593
2137,2023-03-31 00:00:00,South,Furniture,Sofa,4,4375,17500
2138,2023-03-31 01:00:00,West,Furniture,Mobile,3,4900,14700
2139,2023-03-31 02:00:00,South,Electronics,Table,2,1292,2584
2140,2023-03-31 03:00:00,South,Furniture,Laptop,3,4691,14073
2141,2023-03-31 04:00:00,West,Electronics,Shirt,2,1589,3178
2142,2023-03-31 05:00:00,South,Furniture,Laptop,3,729,2187
2143,2023-03-31 06:00:00,South,Clothing,Shirt,1,3280,3280
2144,2023-03-31 07:00:00,North,Electronics,Laptop,3,4953,14859
2145,2023-03-31 08:00:00,North,Furniture,Shirt,4,4997,19988
2146,2023-03-31 09:00:00,West,Clothing,Mobile,1,1289,1289
